id	title	link	price	description	condition	gtin	brand	mpn	image_link	product_type	availability	quantity	shipping	TVA	feature	online_only	manufacturer	expiration_date	shipping_weight	genre	featured_product	color	size	year	author	edition
843-930	 crème colorante caramel [logona] volume - 150 ml	http://www.lilibio.com/coloration/843-creme-colorante-caramel.html	18.9	Coloration prête à l'emploi.	new				http://www.lilibio.com/img/p/843-1088-large.jpg	Capillaire>Coloration	in stock	1	:::5.9			y	Logona		0		n					
785-802	 cire coiffante [santé] volume - 50 ml	http://www.lilibio.com/soin-coiffant/785-cire-coiffante.html	7.9	Pour une brillance au naturel.  	new				http://www.lilibio.com/img/p/785-934-large.jpg	Capillaire>Soin coiffant	in stock	4	:::5.9			y	Santé		0		n					
786-803	 gel coiffant fixation naturelle [santé] volume - 100 ml	http://www.lilibio.com/soin-coiffant/786-gel-coiffant-fixation-naturelle.html	10.9	Pour une fixation légère au naturel.	new				http://www.lilibio.com/img/p/786-935-large.jpg	Capillaire>Soin coiffant	in stock	3	:::5.9			y	Santé		0		n					
787-804	 mousse coiffante [santé] volume - 150 ml	http://www.lilibio.com/soin-coiffant/787-mousse-coiffante.html	9.9	Pour donner du volume à vos cheveux tout en légèreté.	new				http://www.lilibio.com/img/p/787-936-large.jpg	Capillaire>Soin coiffant	in stock	2	:::5.9			y	Santé		0		n					
788-805	 spray coiffant [santé] volume - 150 ml	http://www.lilibio.com/soin-coiffant/788-spray-coiffant.html	9.9	Pour un style naturel.	new				http://www.lilibio.com/img/p/788-937-large.jpg	Capillaire>Soin coiffant	in stock	5	:::5.9			y	Santé		0		n					
789-806	 gel coiffant [coslys] volume - 150 ml	http://www.lilibio.com/soin-coiffant/789-gel-coiffant.html	13.9	Une fixation forte naturellement.	new				http://www.lilibio.com/img/p/789-938-large.jpg	Capillaire>Soin coiffant	in stock	2	:::5.9			y	Coslys		0		n					
66-114	 beurre de karité fleur des îles [cattier] poids - 100g	http://www.lilibio.com/beurre-et-baume/66-beurre-de-karite-fleur-des-iles.html	9.2	L’indispensable pour nourrir et protéger visage, corps et cheveux	new				http://www.lilibio.com/img/p/66-138-large.jpg	Corps>Beurre et baume	in stock	7	:::5.9			y	Cattier		0		n					
67-115	 beurre karité [cattier] poids - 20g	http://www.lilibio.com/beurre-et-baume/67-beurre-karite.html	4.9	L’indispensable pour nourrir et protéger visage, corps et cheveux	new				http://www.lilibio.com/img/p/67-143-large.jpg	Corps>Beurre et baume	in stock	9	:::5.9			y	Cattier		0		n					
67-116	 beurre karité [cattier] poids - 100g	http://www.lilibio.com/beurre-et-baume/67-beurre-karite.html	8.9	L’indispensable pour nourrir et protéger visage, corps et cheveux	new				http://www.lilibio.com/img/p/67-141-large.jpg	Corps>Beurre et baume	in stock	6	:::5.9			y	Cattier		0		n					
68-117	 beurre de karité miel [cattier] poids - 100g	http://www.lilibio.com/beurre-et-baume/68-beurre-de-karite-miel.html	9.2	L’indispensable pour nourrir et protéger visage, corps et cheveux	new				http://www.lilibio.com/img/p/68-142-large.jpg	Corps>Beurre et baume	in stock	7	:::5.9			y	Cattier		0		n					
141-194	 baume au lait d'anesse-visage et corps [oléanat] volume - 50 ml	http://www.lilibio.com/beurre-et-baume/141-baume-au-lait-d-anesse-visage-et-corps.html	9.3	Texture riche et fondante, pour tous les tracas du quotidien!	new				http://www.lilibio.com/img/p/141-232-large.jpg	Corps>Beurre et baume	in stock	13	:::5.9			y	Oléanat		0		n					
145-198	 beurre de karité 100% pur [oléanat] volume - 150 ml	http://www.lilibio.com/beurre-et-baume/145-beurre-de-karite-100-pur.html	10.9	Pour nourrir les peaux sèches et agréssées. 100% BIO 	new				http://www.lilibio.com/img/p/145-236-large.jpg	Corps>Beurre et baume	in stock	5	:::5.9			y	Oléanat		0		n					
146-199	 beurre de karité à l'huile d'argan [oléanat] volume - 150 ml	http://www.lilibio.com/beurre-et-baume/146-beurre-de-karite-a-l-huile-d-argan.html	10.9	La protection du karité unit avec les vertus nutritives de l'huile d'argan-100% BIO	new				http://www.lilibio.com/img/p/146-237-large.jpg	Corps>Beurre et baume	in stock	3	:::5.9			y	Oléanat		0		n					
186-239	 baume corps ultra nourrissant lift'argan [natessance] poids - 100g	http://www.lilibio.com/beurre-et-baume/186-baume-corps-ultra-nourrissant-lift-argan.html	16.9	Texture baume très nourrissant.	new				http://www.lilibio.com/img/p/186-286-large.jpg	Corps>Beurre et baume	in stock	6	:::5.9			y	Natessance		0		n					
209-265	 beurre de karité bio [natessance] poids - 200g	http://www.lilibio.com/beurre-et-baume/209-beurre-de-karite-bio.html	13.9	Soin des zones sèches et agréssées.	new				http://www.lilibio.com/img/p/209-310-large.jpg	Corps>Beurre et baume	in stock	4	:::5.9			y	Natessance		0		n					
247-302	 beurre de karité bio [florame] volume - 150 ml	http://www.lilibio.com/beurre-et-baume/247-beurre.html	13.9	Un beurre de karité avec les vertus de 3 huiles esentielles.	new				http://www.lilibio.com/img/p/247-350-large.jpg	Corps>Beurre et baume	in stock	6	:::5.9			y	Florame		0		n					
572-613	 beurre de karité soft [melvita] volume - 100 ml	http://www.lilibio.com/beurre-et-baume/572-beurre-de-karite-soft.html	14.9	 Karité, argan, argousier -                         Visage et corps.	new				http://www.lilibio.com/img/p/572-707-large.jpg	Corps>Beurre et baume	in stock	8	:::5.9			y	Melvita		0		n					
573-614	 beurre de karité à la lavande [melvita] volume - 100 ml	http://www.lilibio.com/beurre-et-baume/573-beurre-de-karite-a-la-lavande.html	14.9	 Karité, essence de lavande -                         Visage et corps.	new				http://www.lilibio.com/img/p/573-708-large.jpg	Corps>Beurre et baume	in stock	10	:::5.9			y	Melvita		0		n					
45-78	 songe fleuri [cattier] volume - 50 ml	http://www.lilibio.com/creme-anti-ride-de-nuit/45-songe-fleuri.html	21.9	Crème de nuit régénéranteVéritable cocon de nuit, la Crème  Songe Fleuri, à la texture onctueuse et fondante, procure dès  l’application une sensation de confort absolu.	new				http://www.lilibio.com/img/p/45-85-large.jpg	Visage>Soin anti-rides de nuit	in stock	1	:::5.9			y	Cattier		0		n					
152-205	 crème de nuit régénérante [elicey] volume - 50 ml	http://www.lilibio.com/creme-anti-ride-de-nuit/152-creme-de-nuit-regenerante.html	31.1	Bioénérgisante et anti-oxydante à la figue.	new				http://www.lilibio.com/img/p/152-244-large.jpg	Visage>Soin anti-rides de nuit	in stock	1	:::5.9			y	Elicey		0		y					
163-216	 soin nutritif lift'argan [natessance] volume - 50 ml	http://www.lilibio.com/creme-anti-ride-de-nuit/163-soin-nutritif-lift-argan.html	24.9	Crème de nuit anti-rides nourrissant à bas d'huile d'Argan BIO.	new				http://www.lilibio.com/img/p/163-264-large.jpg	Visage>Soin anti-rides de nuit	in stock	6	:::5.9			y	Natessance		0		n					
212-268	 crème restructurante de nuit- rides profondes [natessance] volume - 	http://www.lilibio.com/creme-anti-ride-de-nuit/212-creme-restructurante-de-nuit-rides-profondes.html	34.9	Texture ultra nourrissante, elle trac les marques du temps.	new				http://www.lilibio.com/img/p/212-313-large.jpg	Visage>Soin anti-rides de nuit	in stock	4	:::5.9			y	Natessance		0		n					
441-484	 crème de nuit lissante à la rose musquée [weleda] volume - 30 ml	http://www.lilibio.com/creme-anti-ride-de-nuit/441-creme-de-nuit-lissante-a-la-rose-musquee.html	16.3	Soin de nuit traitant des premières rides.	new				http://www.lilibio.com/img/p/441-561-large.jpg	Visage>Soin anti-rides de nuit	in stock	5	:::5.9			y	Weleda		0		n					
463-504	 crème de nuit à la grenade [weleda] volume - 30 ml	http://www.lilibio.com/creme-anti-ride-de-nuit/463-creme-de-nuit-a-la-grenade.html	21.6	Le soin anti-rides de nuit de Weleda.	new				http://www.lilibio.com/img/p/463-583-large.jpg	Visage>Soin anti-rides de nuit	in stock	5	:::5.9			y	Weleda		0		n					
298-359	 eau de toilette patchouli [florame] volume - 100 ml	http://www.lilibio.com/femme/298-eau-de-toilette-patchouli.html	12.9	Les huiles essentielles se mettent au parfum...	new				http://www.lilibio.com/img/p/298-406-large.jpg	Parfum>Femme	in stock	4	:::5.9			y	Florame		0		n					
299-360	 eau de toilette verveine [florame] volume - 100 ml	http://www.lilibio.com/femme/299-eau-de-toilette-verveine.html	12.9	Les huiles essentielles se mettent au parfum.	new				http://www.lilibio.com/img/p/299-410-large.jpg	Parfum>Femme	in stock	3	:::5.9			y	Florame		0		n					
300-361	 eau de toilette de lavande [florame] volume - 100 ml	http://www.lilibio.com/femme/300-eau-de-toilette-de-lavande.html	12.9	Les huiles essentielles se mettent au parfum.	new				http://www.lilibio.com/img/p/300-407-large.jpg	Parfum>Femme	in stock	4	:::5.9			y	Florame		0		n					
301-362	 eau de toilette jardin d'agrumes [florame] volume - 100 ml	http://www.lilibio.com/femme/301-eau-de-toilette-jardin-d-agrumes.html	12.9	Les huiles essentielles se mettent au parfum...	new				http://www.lilibio.com/img/p/301-408-large.jpg	Parfum>Femme	in stock	4	:::5.9			y	Florame		0		n					
302-363	 eau de toilette vetyver [florame] volume - 100 ml	http://www.lilibio.com/femme/302-eau-de-toilette-vetyver.html	12.9	Les huiles essentielles se mettent au parfum...	new				http://www.lilibio.com/img/p/302-409-large.jpg	Parfum>Femme	in stock	2	:::5.9			y	Florame		0		n					
538-579	 acorelle-jardin des thés [acorelle] volume - 50 ml	http://www.lilibio.com/femme/538-acorelle-jardin-des-thes.html	29.9	Ces notes caressantes se déploient autour d'un discret et magnifique patchouli.	new				http://www.lilibio.com/img/p/538-668-large.jpg	Parfum>Femme	in stock	7	:::5.9			y	Acorelle		0		n					
539-580	 amande de blé [acorelle] volume - 50 ml	http://www.lilibio.com/femme/539-amande-de-ble.html	29.9	Plongez dans la douceur des souvenirs d’enfance avec cette senteur tendre et chaleureuse.	new				http://www.lilibio.com/img/p/539-669-large.jpg	Parfum>Femme	in stock	6	:::5.9			y	Acorelle		0		n					
540-581	 lotus bambou [acorelle] volume - 50 ml	http://www.lilibio.com/femme/540-lotus-bambou.html	29.9	La pureté de la fleur de Lotus associée à la fraîcheur du Bambou pour une fragrance vivifiante aux notes lumineuses.	new				http://www.lilibio.com/img/p/540-670-large.jpg	Parfum>Femme	in stock	7	:::5.9			y	Acorelle		0		n					
541-582	 baies sauvages [acorelle] volume - 50 ml	http://www.lilibio.com/femme/541-baies-sauvages.html	29.9	Après un départ frissonant  d'accords verts, la chaleur d'un coeur gourmand fleuri se mêle au  précieux santal.	new				http://www.lilibio.com/img/p/541-671-large.jpg	Parfum>Femme	in stock	5	:::5.9			y	Acorelle		0		n					
542-583	 orchidée blanche [acorelle] volume - 50 ml	http://www.lilibio.com/femme/542-orchidee-blanche.html	29.9	Eau de parfum anti-stress, doux, floral, délicatement fruité d'orange, de pêche et de  framboise.	new				http://www.lilibio.com/img/p/542-672-large.jpg	Parfum>Femme	in stock	6	:::5.9			y	Acorelle		0		n					
543-584	 verveine agrume [acorelle] volume - 50 ml	http://www.lilibio.com/femme/543-verveine-agrume.html	29.9	Un parfum de caractère, une touche fraiche et pétillante d'agrumes.	new				http://www.lilibio.com/img/p/543-673-large.jpg	Parfum>Femme	in stock	2	:::5.9			y	Acorelle		0		n					
546-587	 vanille ambrée [acorelle] volume - 50 ml	http://www.lilibio.com/femme/546-vanille-ambree.html	29.9	Vanille Ambrée  d'Acorelle est un parfum à la fois chaud et envoutant.	new				http://www.lilibio.com/img/p/546-676-large.jpg	Parfum>Femme	in stock	5	:::5.9			y	Acorelle		0		n					
712-961	 coffret eau de parfum orchidée [acorelle] volume - 50 ml	http://www.lilibio.com/femme/712-coffret-eau-de-parfum-orchidee.html	29.9	Des vertus anti-stress et anti-anxiété.OFFERT: Lait corps Orchidée blanche 100 mL. 	new				http://www.lilibio.com/img/p/712-930-large.jpg	Parfum>Femme	in stock	2	:::5.9			y	Acorelle		0		n					
713-960	 coffret eau de parfum lotus bambou [acorelle] volume - 50 ml	http://www.lilibio.com/femme/713-coffret-eau-de-parfum-lotus-bambou.html	29.9	Vous apportera calme et relaxation.OFFERT: Lait corps Lotus bambou 100 mL. 	new				http://www.lilibio.com/img/p/713-858-large.jpg	Parfum>Femme	in stock	5	:::5.9			y	Acorelle		0		n					
222-278	 eau de toilette pour homme [florame] volume - 100 ml	http://www.lilibio.com/homme/222-eau-de-toilette-pour-homme.html	14.9	Eau fraîche et dynamique.	new				http://www.lilibio.com/img/p/222-323-large.jpg	Parfum>Homme	in stock	4	:::5.9			y	Florame		0		n					
37-70	 fée noisette [les douces angevines] volume - 50 ml	http://www.lilibio.com/massage/37-fee-noisette.html	15.6	Fluide bien-être enfants, nourrit et tonifie.	new				http://www.lilibio.com/img/p/37-77-large.jpg	Bébé>Le massage	in stock	3	:::5.9			y	Les douces angevines		0		n					
508-552	 huile de massage douceur bébé [weleda] volume - 200 ml	http://www.lilibio.com/massage/508-huile-de-massage-douceur-bebe.html	12.9	Pour éveiller bébé tout en prenant soin de sa peau.	new				http://www.lilibio.com/img/p/508-635-large.jpg	Bébé>Le massage	in stock	7	:::5.9			y	Weleda		0		n					
510-554	 huile de massage ventre de bébé [weleda] volume - 50 ml	http://www.lilibio.com/massage/510-huile-de-massage-ventre-de-bebe.html	8.3	Apaise et détend.	new				http://www.lilibio.com/img/p/510-637-large.jpg	Bébé>Le massage	in stock	6	:::5.9			y	Weleda		0		n					
810-842	 rouge à lèvres [santé] couleur - 1-light rosé, poids - 4.5g	http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html	13.9	Pour des lèvres sexy mais toujours naturelles.Existe en 20 teintes.	new				http://www.lilibio.com/img/p/810-976-large.jpg	Maquillage>Les lèvres>Rouge à lèvre	in stock	2	:::5.9			y	Santé		0		n					
810-843	 rouge à lèvres [santé] couleur - 2- rosé, poids - 4.5g	http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html	13.9	Pour des lèvres sexy mais toujours naturelles.Existe en 20 teintes.	new				http://www.lilibio.com/img/p/810-977-large.jpg	Maquillage>Les lèvres>Rouge à lèvre	in stock	1	:::5.9			y	Santé		0		n					
810-844	 rouge à lèvres [santé] couleur - 3-rosé naturel, poids - 4.5g	http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html	13.9	Pour des lèvres sexy mais toujours naturelles.Existe en 20 teintes.	new				http://www.lilibio.com/img/p/810-978-large.jpg	Maquillage>Les lèvres>Rouge à lèvre	in stock	2	:::5.9			y	Santé		0		n					
810-845	 rouge à lèvres [santé] couleur - 4-pink clover, poids - 4.5g	http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html	13.9	Pour des lèvres sexy mais toujours naturelles.Existe en 20 teintes.	new				http://www.lilibio.com/img/p/810-979-large.jpg	Maquillage>Les lèvres>Rouge à lèvre	in stock	2	:::5.9			y	Santé		0		n					
810-846	 rouge à lèvres [santé] couleur - 5-tulipe, poids - 4.5g	http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html	13.9	Pour des lèvres sexy mais toujours naturelles.Existe en 20 teintes.	new				http://www.lilibio.com/img/p/810-980-large.jpg	Maquillage>Les lèvres>Rouge à lèvre	in stock	5	:::5.9			y	Santé		0		n					
810-847	 rouge à lèvres [santé] couleur - 6-orange red, poids - 4.5g	http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html	13.9	Pour des lèvres sexy mais toujours naturelles.Existe en 20 teintes.	new				http://www.lilibio.com/img/p/810-981-large.jpg	Maquillage>Les lèvres>Rouge à lèvre	in stock	4	:::5.9			y	Santé		0		n					
810-848	 rouge à lèvres [santé] couleur - 7-warm red, poids - 4.5g	http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html	13.9	Pour des lèvres sexy mais toujours naturelles.Existe en 20 teintes.	new				http://www.lilibio.com/img/p/810-982-large.jpg	Maquillage>Les lèvres>Rouge à lèvre	in stock	4	:::5.9			y	Santé		0		n					
810-849	 rouge à lèvres [santé] couleur - 8-deep red, poids - 4.5g	http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html	13.9	Pour des lèvres sexy mais toujours naturelles.Existe en 20 teintes.	new				http://www.lilibio.com/img/p/810-983-large.jpg	Maquillage>Les lèvres>Rouge à lèvre	in stock	5	:::5.9			y	Santé		0		n					
810-850	 rouge à lèvres [santé] couleur - 9-red cherry, poids - 4.5g	http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html	13.9	Pour des lèvres sexy mais toujours naturelles.Existe en 20 teintes.	new				http://www.lilibio.com/img/p/810-984-large.jpg	Maquillage>Les lèvres>Rouge à lèvre	in stock	2	:::5.9			y	Santé		0		n					
810-851	 rouge à lèvres [santé] couleur - 10-brown red, poids - 4.5g	http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html	13.9	Pour des lèvres sexy mais toujours naturelles.Existe en 20 teintes.	new				http://www.lilibio.com/img/p/810-985-large.jpg	Maquillage>Les lèvres>Rouge à lèvre	in stock	2	:::5.9			y	Santé		0		n					
810-852	 rouge à lèvres [santé] couleur - 11-beige, poids - 4.5g	http://www.lilibio.com/rouge-a-levre/810-rouge-a-levres.html	13.9	Pour des lèvres sexy mais toujours naturelles.Existe en 20 teintes.	new				http://www.lilibio.com/img/p/810-986-large.jpg	Maquillage>Les lèvres>Rouge à lèvre	in stock	5	:::5.9			y	Santé		0		n					
