id;title;link;price;description;condition;ean;brand;mpn;image_link;product_type;availability;quantity;shipping;TVA;feature;online_only;manufacturer;expiration_date;shipping_weight;genre;featured_product;color;size;year;author;edition;google_product_category
512-556; huile de massage anti-vergetures [weleda] volume - 100 ml;http://www.lilibio.com/soin-de-la-maman/512-huile-de-massage-anti-vergetures.html;14.9;L'huile anti-vergeture de Weleda favorise la prévention et la réduction des vergetures. Un bouquet d'huile d'amande douce, jojoba, germe de blé et arnica pour prendre soin de vous.;new;3596204520002;Weleda;;http://www.lilibio.com/img/p/512-639-large.jpg;Bébé>Soin pour femme enceinte;in stock;2;:::5.9;;;y;Weleda;;0;;y;;;;;;
615-655; crème prevention vergeture   [melvita] volume - 150 ml;http://www.lilibio.com/soin-de-la-maman/615-creme-prevention-vergeture.html;27.9; Ne craignez plus les vergetures.... les 3 huiles végétales, de rosier muscat, baobab et argousier, sont régénératrices, hydratantes, cicatrisantes et apportent l'élasticité nécessaire à la peau lors de la grossesse.;new;3284410017316;Melvita;;http://www.lilibio.com/img/p/615-756-large.jpg;Bébé>Soin pour femme enceinte;in stock;4;:::5.9;;;y;Melvita;;0;;n;;;;;;
848-934; huile de massage anti-vergetures duo [weleda] volume - 200 ml;http://www.lilibio.com/soin-de-la-maman/848-huile-de-massage-anti-vergetures-duo.html;27.9;L'huile anti-vergeture  de Weleda favorise la prévention et la réduction des vergetures. Un  bouquet d'huile d'amande douce, jojoba, germe de blé et arnica pour  prendre soin de vous.PRIX EXCEPTIONNEL SUR LE DUO!;new;3596202609310;Weleda;;http://www.lilibio.com/img/p/848-1096-large.jpg;Bébé>Soin pour femme enceinte;in stock;4;:::5.9;;;y;Weleda;;0;;n;;;;;;
46-79; soin anti-âge anti-rides néctar éternel   [cattier] volume - 50 ml;http://www.lilibio.com/creme-anti-ride/46-nectar-eternel.html;25.5;Un soin anti-âge complet qui prévient le vieillissement de la peau. Formulée à partir d'huile d'argan bio et de criste marine.;new;3283950911931;Cattier;;http://www.lilibio.com/img/p/46-90-large.jpg;Visage>Soin anti-rides;in stock;2;:::5.9;;;y;Cattier;;0;;n;;;;;;
158-211; soin de jour anti-âge   [tamalys] volume - 30 ml;http://www.lilibio.com/creme-anti-ride/158-soin-de-jour-bio-anti-age.html;27.9;Pour une hydratation optimale et une action anti-rides éfficace. Riche en polyphénols de fraise, pour lutter contre les agressions quotidiennes, ce soin non gras, s'adapte à tous types de peau. S'utilise avec le sérum confort de Tamalys pour plus d'action.;new;3770000398014;Tamalys;;http://www.lilibio.com/img/p/158-255-large.jpg;Visage>Soin anti-rides;in stock;3;:::5.9;;;y;Tamalys;;0;;y;;;;;;
162-215; soin jour lift'argan tenseur anti-rides  [natessance] volume - 50 ml;http://www.lilibio.com/creme-anti-ride/162-soin-lift-argan-tenseur.html;19.9;La crème de jour Lift'Argan tenseur anti-rides à base d'Argan BIO, apporte à votre peau une hydratation optimale et un effet lissant immédiat.;new;3517360047080;Natessance;;http://www.lilibio.com/img/p/162-263-large.jpg;Visage>Soin anti-rides;in stock;3;:::5.9;;;y;Natessance;;0;;n;;;;;;
211-267; crème remodelante lift'argan rides profondes [natessance] volume - 5;http://www.lilibio.com/creme-anti-ride/211-creme-remodelante-rides-profondes.html;24.9;La crème remodelante Lift'Argan enrichie en huile d'Argan biologique et en actif issu de la sallicorne, agit efficacement sur les rides,  même profondes. Formulée avec 6% d'huile d'Argan biologique.;new;3517360015034;Natessance;;http://www.lilibio.com/img/p/211-312-large.jpg;Visage>Soin anti-rides;in stock;5;:::5.9;;;y;Natessance;;0;;n;;;;;;
214-270; crème lift'argan hydratation intense anti-rides [natessance] volume ;http://www.lilibio.com/creme-anti-ride/214-creme-hydratation-intense-anti-rides-bio.html;19.9;Le soin anti-rides Lift'Argan hydratation intense s'adresse aux peaux sèches à très sèches qui nécessitent une texture ultra réconfortante.;new;3517360014273;Natessance;;http://www.lilibio.com/img/p/214-315-large.jpg;Visage>Soin anti-rides;in stock;2;:::5.9;;;y;Natessance;;0;;n;;;;;;
234-289; crème hydratante fondante dermastress   [florame] volume - 30 ml;http://www.lilibio.com/creme-anti-ride/234-creme-hydratante-fondante-visage.html;21.9;Soin quotidien et protecteur des peaux normales à mixtes.  Le  complexe derma-stress riche en huiles essentielles et végétales,  protège nourrit et combat contre les agressions exterieures et les  signes de l'âge.;new;3516170016910;Florame;;http://www.lilibio.com/img/p/234-337-large.jpg;Visage>Soin anti-rides;in stock;2;:::5.9;;;y;Florame;;0;;n;;;;;;
235-290; crème nutritive onctueuse dermastress  [florame] volume - 30 ml;http://www.lilibio.com/creme-anti-ride/235-creme-nutritive-onctueuse-peaux-seches.html;21.9;Soin quotidien et relipidiant des peaux sèches.  Le  complexe derma-stress riche en huiles essentielles et végétales,  protège nourrit et combat contre les agressions exterieures et les  signes de l'âge.;new;3516170016927;Florame;;http://www.lilibio.com/img/p/235-338-large.jpg;Visage>Soin anti-rides;in stock;2;:::5.9;;;y;Florame;;0;;n;;;;;;
418-462; crème anti-rides à l'aloé vera [naturaloé] volume - 50 ml;http://www.lilibio.com/creme-anti-ride/418-creme-anti-rides-a-l-aloe-vera.html;23.9;La crème anti-rides de naturalloé est un soin des peaux matures et assoiffées. Il atténue visiblement les rides et ridules, tout en hydratant durablement les peaux matures et sensibles.;new;3760101450063;Naturaloé;;http://www.lilibio.com/img/p/418-538-large.jpg;Visage>Soin anti-rides;in stock;2;:::5.9;;;y;Naturaloé;;0;;n;;;;;;
439-482;fluide lissant à la rose musquée [weleda] volume - 30 ml;http://www.lilibio.com/creme-anti-ride/439-fluide-lissant-a-la-rose-musquee.html;15.8;Soin traitant des premières rides des peaux normales à mixtes. sa texture légère préserve l'élasricité et la vitalité. Tolérance cutanée testée sous contrôle dermatologique.;new;3596209532574;Weleda;;http://www.lilibio.com/img/p/439-559-large.jpg;Visage>Soin anti-rides;in stock;3;:::5.9;;;y;Weleda;;0;;n;;;;;;
440-483; crème lissante à la rose musquée [weleda] volume - 30 ml;http://www.lilibio.com/creme-anti-ride/440-creme-lissante-a-la-rose-musquee.html;15.8;Soin traitant des premières rides des peaux sèches. Sa texture riche préserve l'élasticité et la vitalité de la peau. Tolérance cutanée testée sous contrôle dermatologique.;new;3596209532581;Weleda;;http://www.lilibio.com/img/p/440-560-large.jpg;Visage>Soin anti-rides;in stock;4;:::5.9;;;y;Weleda;;0;;n;;;;;;
443-486; emulsion anti-âge et éclat à l'hibiscus   [plante system] volume -;http://www.lilibio.com/creme-anti-ride/443-emulsion-anti-age-et-eclat-a-l-hibiscus.html;17.9;Pour retrouver son éclat naturel et agir sur l’apparition des premières rides. Ce soin aux notes fraiches de groseille, agit sur l'apparition des premières rides. Elle offre un toucher soyeux et non collant, parfait comme base de maquillage.;new;3578830149581;Plante system;;http://www.lilibio.com/img/p/443-563-large.jpg;Visage>Soin anti-rides;in stock;3;:::5.9;;;y;Plante system;;0;;n;;;;;;
445-488; extrême lift crème anti-rides à l'orchidée   [plante system] volu;http://www.lilibio.com/creme-anti-ride/445-extreme-lift-creme-antirides-a-l-orchidee.html;21.9;Votre peau se raffermit et retrouve l’éclat de la jeunesse. Les extraits d'orchidée, de jojoba et de riz s'unissent pour former un complexe parfait pour accélerer l'oxygénation et atténuer les rides et signes de fatigue. Effet lifting immédiat!;new;3578830149475;Plante system;;http://www.lilibio.com/img/p/445-565-large.jpg;Visage>Soin anti-rides;in stock;1;:::5.9;;;y;Plante system;;0;;n;;;;;;
462-503;crème de jour raffermissante à la grenade [weleda] volume - 30 ml;http://www.lilibio.com/creme-anti-ride/462-creme-de-jour-a-la-grenade.html;20.6;Puissant mélange  d'anti-oxydant, ce soin de jour ameliore l'élasticité et raffermit la peau tout en réduisant les rides. Il protège la peau des agressions exterieures et du stress oxydatif.;new;3596209532697;Weleda;;http://www.lilibio.com/img/p/462-582-large.jpg;Visage>Soin anti-rides;in stock;2;:::5.9;;;y;Weleda;;0;;n;;;;;;
641-683; crème anti-rides   [marilou bio] volume - 30 ml;http://www.lilibio.com/creme-anti-ride/641-creme-anti-rides.html;3.9;Estompe les effets du vieillissement .Une formule anti-oxydante formulée à base de karité et d'huiles d'amande douce, jojoba et avocat.;new;3760143830540;Marilou bio;;http://www.lilibio.com/img/p/641-783-large.jpg;Visage>Soin anti-rides;in stock;1;:::5.9;;;y;Marilou bio;;0;;n;;;;;;
673-700; naturalift crème anti-rides  [melvita] volume - 50 ml;http://www.lilibio.com/creme-anti-ride/673-naturalift.html;27.9; Crème très fluide anti-rides. Elle estompe les rides et ridules et apporte un teint frais et lisse immédiat. Riche en flavonoïdes et polyphénols, elle lutte contre les signes de l'âge efficacement.;new;3284410013714;Melvita;;http://www.lilibio.com/img/p/673-819-large.jpg;Visage>Soin anti-rides;in stock;3;:::5.9;;;y;Melvita;;0;;n;;;;;;
666; nez sinus jour nuit   [biosystem];http://www.lilibio.com/hiver-et-defenses-naturelles/666-nez-sinus-jour-nuit.html;8.9;Pour aider à lutter contre les agressions de l'hiver. ;new;3456300000818;Biosystem;;http://www.lilibio.com/img/p/666-1311-large.jpg;Phytothérapie>Hiver et défenses naturelles;in stock;6;:::5.9;;;y;Biosystem;;0;;n;;;;;;Santé et beauté
669-697; biogorge sirop   [biosystem] volume - 125 ml;http://www.lilibio.com/hiver-et-defenses-naturelles/669-biogorge-sirop.html;7.9;Spécialement conçu pour soulager la gorge et dégager les bronches.  ;new;3517360016666;Biosystem;;http://www.lilibio.com/img/p/669-1313-large.jpg;Phytothérapie>Hiver et défenses naturelles;in stock;3;:::5.9;;;y;Biosystem;;0;;n;;;;;;
672-698; biogorge spray [biosystem] volume - 15 ml;http://www.lilibio.com/hiver-et-defenses-naturelles/672-biogorge-spray.html;9.9; Pour aider à apaiser votre gorge et à garder une haleine fraîche. ;new;3517360086669;Biosystem;;http://www.lilibio.com/img/p/672-1314-large.jpg;Phytothérapie>Hiver et défenses naturelles;in stock;1;:::5.9;;;y;Biosystem;;0;;n;;;;;;
674; biogorge pastille   [biosystem];http://www.lilibio.com/hiver-et-defenses-naturelles/674-biogorge-pastille.html;5.9;Soulager votre gorge et dégager les bronches.   ;new;3517360086669;Biosystem;;http://www.lilibio.com/img/p/674-1312-large.jpg;Phytothérapie>Hiver et défenses naturelles;in stock;1;:::5.9;;;y;Biosystem;;0;;n;;;;;;Santé et beauté
676-702; propolis pépins de pamplemousse   [biosystem] volume - 15 ml;http://www.lilibio.com/hiver-et-defenses-naturelles/676-propolis-pepins-de-pamplemousse.html;9.9;Véritable "bouclier naturel";new;3456300001235;Biosystem;;http://www.lilibio.com/img/p/676-1271-large.jpg;Phytothérapie>Hiver et défenses naturelles;in stock;2;:::5.9;;;y;Biosystem;;0;;n;;;;;;
697; proroyal défense naturelles duo   [phytoceutic];http://www.lilibio.com/hiver-et-defenses-naturelles/697-proroyal-defense-naturelles-duo.html;20.7;Complexe fortifiant buvable à base de Propolis, gélée Royale, Pollen, Miel, Acérola.;new;3492270005347;Phytoceutic;;http://www.lilibio.com/img/p/697-843-large.jpg;Phytothérapie>Hiver et défenses naturelles;in stock;2;:::5.9;;;y;Phytoceutic;;0;;y;;;;;;Santé et beauté
703; proroyal kid duo   [phytoceutic];http://www.lilibio.com/hiver-et-defenses-naturelles/703-proroyal-kid-duo.html;13.2;Spécialement pour les enfants.;new;3492270005705;Phytoceutic;;http://www.lilibio.com/img/p/703-849-large.jpg;Phytothérapie>Hiver et défenses naturelles;in stock;5;:::5.9;;;y;Phytoceutic;;0;;y;;;;;;Santé et beauté
969-1051;gommes protectrices des pyrénées [ballot flurin] poids - 30g;http://www.lilibio.com/hiver-et-defenses-naturelles/969-gommes-protectrices-des-pyrenees-ballot-flurin-.html;5.9;Vous ressentez des irritations dans la gorge? Les Gommes Protectrices des Pyrénées  Ballot-Flurin protègent la voix. D'un goût agréable, ces gommes à sucer sauront adoucir votre gorge irritée. Sans  sucre ajouté. Elaborées avec de la gomme traditionnelle d'acacia  véritable bio.;new;3760016580459;Ballot flurin;;http://www.lilibio.com/img/p/969-1245-large.jpg;Phytothérapie>Hiver et défenses naturelles;in stock;10;:::5.9;;;y;Ballot flurin;;0;;n;;;;;;
970-1052;gommes à la propolis [ballot flurin] poids - 40g;http://www.lilibio.com/hiver-et-defenses-naturelles/970-gommes-a-la-propolis-ballot-flurin-.html;6.9;Gommes à la Propolis sans sucre ajouté Ballot-Flurin à sucer dès les  premières irritations de la gorge et à tout moment. D’un goût agréable,  elles sauront adoucir les gorges irritées. Élaborées avec de la gomme  traditionnelle d’acacia véritable bio.;new;3760016580329;Ballot flurin;;http://www.lilibio.com/img/p/970-1246-large.jpg;Phytothérapie>Hiver et défenses naturelles;in stock;10;:::5.9;;;y;Ballot flurin;;0;;n;;;;;;
971-1053;bonbons des anges protecteurs [ballot flurin] poids - 100g;http://www.lilibio.com/hiver-et-defenses-naturelles/971-bonbons-des-anges-protecteurs-ballot-flurin-.html;6.9;Très  efficaces, plaisants au goût, les Bonbons des Anges Protecteurs bio  Ballot-Flurin adoucissent naturellement à tout  moment votre gorge en cas de froid, de fraîcheur et changements de  saisons.;new;3760016580190;Ballot flurin;;http://www.lilibio.com/img/p/971-1247-large.jpg;Phytothérapie>Hiver et défenses naturelles;in stock;8;:::5.9;;;y;Ballot flurin;;0;;n;;;;;;
972-1058;sirop d'hiver à la propolis bio apaisant [ballot flurin] volume - 100;http://www.lilibio.com/hiver-et-defenses-naturelles/972-sirop-d-hiver-a-la-propolis-bio-apaisant-ballot-flurin-.html;12.9;Une gorge sereine à l’abri des morsures du froid. Le Sirop d'Hiver à la  Propolis Bio-Apaisant Ballot-Flurin au goût très agréable est  spécialement conçu pour prémunir votre gorge des rigueurs de l’hiver et  stimuler la résistance naturelle de l’organisme.;new;3760016580152;Ballot flurin;;http://www.lilibio.com/img/p/972-1252-large.jpg;Phytothérapie>Hiver et défenses naturelles;in stock;6;:::5.9;;;y;Ballot flurin;;0;;n;;;;;;
973-1054;spray nasal des pyrénées à la propolis [ballot flurin] volume - 15 ;http://www.lilibio.com/hiver-et-defenses-naturelles/973-spray-nasal-des-pyrenees-a-la-propolis-ballot-flurin-.html;8.9;Le Spray Nasal des Pyrénées Ballot-Flurin dégage le nez, purifie et  protège. Une préparation enrichie en extrait de propolis (50%) et en  plantes rustiques des terroirs de Ballot Flurin (thym et ronce).;new;3760016580503;Ballot flurin;;http://www.lilibio.com/img/p/973-1248-large.jpg;Phytothérapie>Hiver et défenses naturelles;in stock;4;:::5.9;;;y;Ballot flurin;;0;;n;;;;;;
976-1057;spray nomade d'urgence à la propolis [ballot flurin] volume - 15 ml;http://www.lilibio.com/hiver-et-defenses-naturelles/976-spray-nomade-d-urgence-a-la-propolis-ballot-flurin-.html;11.9;Vous avez une gorge fragile qui craint les agressions extérieures  (grands froids, climatisation, stress…) ? Le Spray Nomade d'Urgence  Ballot Flurin vous protège à tout moment, rapidement et naturellement.;new;3760016580169;Ballot flurin;;http://www.lilibio.com/img/p/976-1251-large.jpg;Phytothérapie>Hiver et défenses naturelles;in stock;4;:::5.9;;;y;Ballot flurin;;0;;n;;;;;;
174-227; crème régénérante anti-tâche lift'argan [natessance] volume - 50;http://www.lilibio.com/anti-tache/174-creme-regenerante-anti-tache-bio.html;26.9;La crème régénérante anti-taĉhe Lift'Argan est une soin préventif et traitant, elle effacera les traces du temps....;new;3517360015065;Natessance;;http://www.lilibio.com/img/p/174-273-large.jpg;Visage>Soin anti tâche;in stock;5;:::5.9;;;y;Natessance;;0;;n;;;;;;
88-137; gel douche relaxant   [cattier] volume - 1l;http://www.lilibio.com/gel-douche/88-gel-douche-relaxant.html;12.9;Un gel douche pour toute la famille, pour un instant de détente et d'apaisement. Formulé avec une base douce de tilleul et de fleur d'oranger.;new;3283950911917;Cattier;;http://www.lilibio.com/img/p/88-167-large.jpg;Hygiène>Gel et crème de douche;in stock;2;:::5.9;;;y;Cattier;;0;;n;;;;;;
89-138; gel douche tonifiant   [cattier] volume - 1l;http://www.lilibio.com/gel-douche/89-gel-douche-tonifiant.html;11.9;Un gel douche pour toute la famille, pour une douche tonifiante et stimulante. Formulé avec une base douce de lavande et de romarin.;new;3283950911900;Cattier;;http://www.lilibio.com/img/p/89-168-large.jpg;Hygiène>Gel et crème de douche;in stock;2;:::5.9;;;y;Cattier;;0;;n;;;;;;
128-179; gel douche senteur lavandin   [oléanat] volume - 250 ml;http://www.lilibio.com/gel-douche/128-gel-douche-senteur-lavandin.html;5.9;Doux et apaisant, pour toute la famille. Senteur provençal de lavandin.;new;3760087901221;Oléanat;;http://www.lilibio.com/img/p/128-217-large.jpg;Hygiène>Gel et crème de douche;in stock;1;:::5.9;;;y;Oléanat;;0;;n;;;;;;
140-193; gel douche familial aux agrumes [oléanat] volume - 1l;http://www.lilibio.com/gel-douche/140-gel-douche-familial-aux-agrumes.html;11.9;Un véritable éveil des sens sous la douche... Senteur verveine cotronnée et agrumes.;new;3760087901245;Oléanat;;http://www.lilibio.com/img/p/140-231-large.jpg;Hygiène>Gel et crème de douche;in stock;15;:::5.9;;;y;Oléanat;;0;;n;;;;;;
